star_name|simbad_name|ra|dec|st_teff|sy_dist|st_spectype|sy_icmag|st_rad|st_mass|fl_known|fl_gaia|from_catalog
TIC 441507746|LP  772-15|47.92792977615|-15.62583846863|3452.0|23.447216033935547|M2.5||0.3863832110601812|0.3761821827659211|1|1.0|HPIC
TIC 471012273|L  802-6|44.5426189217|-12.88500004618|3540.552977361001|11.49845027923584|sdM3.0||0.198138082143855|0.1888122763357886|0|0.0|HPIC
TIC 12570868|BD-12   662|52.33246625131|-11.67836803507|3985.145036564185|21.01692581176757|dK7|8.287|0.6697872812500671|0.6210894213384962|0|0.0|HPIC
TIC 9859436|StKM 1-350|48.65310675793|-9.66738678406|3712.0|22.148313522338867|M0||0.4512141732743345|0.4478352555826259|1|1.0|HPIC
TIC 9943486|WT 1371|50.13103374824|-7.68499081808|3485.0|22.295045852661133|nan||0.333222943243728|0.3150728256849043|0|0.0|HPIC
TIC 9964140|G  77-46|50.44551304777|-6.67339370948|3550.0|17.230737686157227|M2V|9.47|0.4748693262184204|0.4725944839039744|0|0.0|HPIC
TIC 36828898|BD-12   525|42.02721425581|-11.76316268311|3857.82763671875|28.449073791503903|M1V||0.646873388694294|0.6039621164138628|0|0.0|HPIC
TIC 36758481|Wolf 1132|40.97173314757|-8.82937201488|3647.0|21.31309127807617|M1.5|9.825|0.40366685274121|0.3956575128765917|0|0.0|HPIC
TIC 439899389|G  75-55|44.58368880606|-0.99262094612|3802.0|23.9069766998291|M0.5|8.87|0.5618026263599919|0.5554288295075958|0|0.0|HPIC
TIC 369819319|LEHPM 2-2758|159.69894896585|-86.54553483147|3269.0|14.19289207458496|nan||0.271694342407461|0.2448012156449649|0|0.0|HPIC
TIC 394393038|L   17-47|152.78835991433|-82.86602335687|3859.0|29.034618377685547|M1V||0.6015339805543185|0.5890206440714847|0|0.0|HPIC
TIC 394350365|L   16-59|151.79094305707|-82.83766753053|3600.0251608044773|22.868135452270508|nan||0.4289870113162025|0.4501773167512801|1|1.0|HPIC
TIC 278520905|L   15-97|121.1075049421|-83.23301577699|3491.0|26.29369735717773|M2.5||0.4424023027139279|0.4385306558977833|0|0.0|HPIC
TIC 278182907|L   15-86|108.95463290029|-83.00515755367|3611.0|27.61939239501953|M2||0.5516709527925304|0.5456369537292812|0|0.0|HPIC
TIC 452465896|L   35-12|139.27217685567|-77.82316169183|3109.0|9.520464897155762|M4.5V|10.1|0.2512173377320709|0.2221361543481822|0|0.0|HPIC
TIC 278199697|CD-79   290|111.12953760202|-80.18537206293|4161.8777050239605|29.9671573638916|M0||0.7471597732730333|0.65|0|0.0|HPIC
TIC 287488930|L   34-16|123.4274408044|-76.13011280725|3451.0|15.622432708740234|M3||0.3968786099241161|0.3878307371491717|0|0.0|HPIC
TIC 272232401|L   34-26|117.30282320814|-76.70186391416|3397.0|10.887412071228027|M3Ve|8.746|0.3875960276149899|0.3774564098182856|0|0.0|HPIC
TIC 262710157|L   63-46|135.41232633623|-72.67131661887|3506.0|22.719959259033203|nan||0.4133421297716872|0.4062952916425308|0|0.0|HPIC
TIC 454640164|L   66-86|173.74876562091|-74.60253952167|3672.0|18.689252853393555|M2||0.4980701252264771|0.496039673693207|0|0.0|HPIC
TIC 454639958|2MASS J11341347-7428453|173.55606864066|-74.47928692666|3590.0|22.43829917907715|nan||0.3811434362306969|0.3700421305246781|0|0.0|HPIC
TIC 454281030|L   66-47|166.13963845341|-72.952731648|3760.0|27.62643051147461|M1|9.75|0.539438103139555|0.5356148259290131|1|1.0|HPIC
TIC 364845199|L  103-12|177.33904915399|-67.31187149673|3465.0|21.70067596435547|M4||0.4491648143648727|0.4458360696619828|0|0.0|HPIC
TIC 371499699|L   64-33|148.08196862088|-71.54914352654|3442.0|21.053075790405277|nan||0.3407967096078901|0.3247705803417273|0|0.0|HPIC
TIC 370955883|L  100-115|145.69309184512|-68.88500105856|3107.0|6.502862453460693|M4.0V|9.61|0.2130706483207256|0.1822100089113894|0|0.0|HPIC
TIC 453976070|PM J10187-6819|154.68458187761|-68.32598628426|3804.0|21.68211555480957|M1||0.6410147187494959|0.6185999653080549|0|0.0|HPIC
TIC 269859959|UCAC4 129-025172|148.59650028418|-64.39530756597|3682.0|28.812057495117188|nan||0.4658005863084616|0.4629362585544623|0|0.0|HPIC
TIC 362253884|L  140-289|145.70666323936|-63.6321873865|3147.0|10.47385311126709|M4.5V|10.28|0.2397989234650651|0.2101635112354889|0|0.0|HPIC
TIC 359912590|L  140-250|141.52312697919|-63.32942706554|3543.0|21.61945152282715|nan||0.4746928783404278|0.4722230216474126|0|0.0|HPIC
TIC 338150022|L  142-86|156.0291548679|-63.99854805185|3740.0|22.6783390045166|M2||0.6329341094643357|0.6139260094574097|0|0.0|HPIC
TIC 460172517|HD 307727A|156.69813165093|-62.90257414564|4379.567998347952|26.51313209533691|K6+V(k)||0.617620796000309|0.6800815463066101|1|1.0|HPIC
TIC 460172511|HD 307727B|156.69723485126|-62.90143407143|3791.0|26.6523|M0.5-V||0.892201165443961|0.6551472082051227|1|1.0|HPIC
TIC 391039604|L  143-23|161.08847255694|-61.20979538689|2898.0|4.831254959106445|M5.5V|10.31|0.1308812770887051|0.1054721362223003|0|0.0|HPIC
TIC 378726147|L  190-266|155.60250694225|-60.17713732532|3767.0|22.20832633972168|M3|9.17|0.5910244543324376|0.5800982468679909|1|1.0|HPIC
TIC 378726164|L  190-265|155.60418840533|-60.17482520246|3416.0|22.218637466430664|nan|10.07|0.419669575842866|0.4134285618017595|1|1.0|HPIC
TIC 142086812|L   32-9|98.4303226773|-75.62998815115|3461.0|8.838358879089355|M2V||0.4250259408904759|0.4194167797460729|1|1.0|HPIC
TIC 142086813|L   32-8|98.4448532676|-75.624972625|3350.0|8.83731746673584|M3V||0.3314299233842268|0.3128816957665082|1|1.0|HPIC
TIC 177308913|L   59-54|103.15753178531|-73.97100705577|3452.0|26.356761932373047|M2.5||0.4178274701401985|0.4113237508790696|0|0.0|HPIC
TIC 300443029|L   60-13|111.62103792049|-70.8279390672|3556.0|25.19663429260254|nan||0.4099437838809417|0.4030507919146477|0|0.0|HPIC
TIC 176954932|L   59-2|100.87404686003|-70.05573237512|3349.0|19.559032440185547|M3.0|10.29|0.3719652153225464|0.3595405371870505|0|1.0|HPIC
TIC 306574570|SCR J0757-7114|119.38555784977|-71.24828749909|3320.0|22.54891395568848|nan|9.77|0.4981657721666854|0.4958260017213762|0|0.0|HPIC
TIC 306472525|UCAC2   1564860|118.47718692467|-70.36941209394|3675.0|27.321928024291992|nan|10.21|0.4764138036955555|0.4743797581602973|0|0.0|HPIC
TIC 307210830|L   98-59|124.53175629008|-68.3129998725|3429.0|10.605484008789062|M3V||0.3137069424322419|0.2925363573624034|0|0.0|HPIC
TIC 306735860|UCAC3 48-32626|120.63186527189|-66.02591835716|3332.0|17.28665542602539|nan|10.46|0.3074970085024598|0.2851561391034068|1|1.0|HPIC
TIC 167308252|L   59-3|98.09140150613|-69.96218136168|3423.0|23.532867431640625|M3V||0.3705573378837687|0.3581096431587086|0|0.0|HPIC
TIC 300037819|L   96-2|107.83216779943|-67.12275849993|3836.0|27.59141731262207|nan|9.308|0.5745675149484876|0.5670512808287901|0|0.0|HPIC
TIC 372914095|CD-59  1774|119.4788367883|-60.29955553668|3943.078857439183|16.160850524902344|M0.5V||0.5683726253784537|0.5945893797361564|1|1.0|HPIC
TIC 765671323|CD-59  1774B|119.47727942869|-60.29930077594|3077.0|16.11972999572754|nan||||1|1.0|HPIC
TIC 349374765|L  136-37|110.21681894071|-62.16988646604|3360.0|11.209918022155762|M3|9.74|0.28079173396595|0.2548717862550446|0|0.0|HPIC
TIC 349484401|L  136-1|110.83645200177|-60.10362926121|3503.0|19.592424392700195|M2||0.4010106930475028|0.3926798410695234|0|0.0|HPIC
TIC 358168697|L  140-119|139.1082286192|-62.07106859791|3339.0|19.259130477905277|M3.5|9.93|0.4262012943780505|0.4207566026685603|0|0.0|HPIC
TIC 386569405|HD  80545|139.53699471433|-57.76887328438|4184.5|23.31784439086914|K6.5Vk:|8.087|0.7270817920258575|0.65|1|1.0|HPIC
TIC 444385201|L  189-2|147.3658204622|-55.33603124243|3790.0|21.03754997253418|M2V:|8.334|0.6147426100044959|0.6331032485938681|1|1.0|HPIC
TIC 118079187|PM J08320-5839|128.00236941323|-58.65801931135|3861.0|29.62488174438477|K7||0.5889283829418547|0.5788578250231005|1|1.0|HPIC
TIC 342888849|L  186-67|125.69755768945|-57.44804082888|3159.0|12.879648208618164|M4.5|10.28|0.2822347134580941|0.2566338263077369|1|1.0|HPIC
TIC 238633709|L  242-66|122.49188130537|-52.96817284755|3437.0|16.148897171020508|M3.0|9.314|0.4300616683604494|0.4251925013560204|1|1.0|HPIC
TIC 28796187|L  315-66|131.83055073244|-46.87894904221|3404.0|16.475004196166992|M4||0.4629020300202719|0.4602229238594961|0|0.0|HPIC
TIC 30915363|L  316-62|134.88197218364|-47.43588981233|3583.0|20.885967254638672|M2||0.3961678909337893|0.3871262303715823|0|0.0|HPIC
TIC 323485429|LAWD 37|176.42882115346|-64.84151780203|7951.0|4.635704517364502|DQ|11.163|0.0111271039301546|0.7204|0|0.0|HPIC
TIC 450545735|HD 304043|169.00085243713|-57.54765872449|3428.0|12.671557426452637|M3.5|9.132|0.3705531345580348|0.3579227331715148|0|0.0|HPIC
TIC 308794367|PM J11117-5620|167.94597960951|-56.33977110287|3586.0|21.072547912597656|M2||0.4455873265100792|0.4419836458075042|0|0.0|HPIC
GAIA DR3 261243245503357056|G  96-21A|77.5917123|48.8423643|3398.0|23.32213973999023|nan||0.529917297887806|0.3990919047056265|1|1.0|HPIC
GAIA DR3 462116284659917184|Ross  369A|48.6365004|59.437885|3562.076154094039|27.135927200317383|nan||0.4490144008330207|0.4911749917253342|0|0.0|HPIC
GAIA DR3 798068940086479104|*  11 LMi B|143.9164035|35.8109555|3167.0|11.23102855682373|M5V||||1|1.0|HPIC
GAIA DR3 981548637301374336|G 193-27|105.9822064|52.7018244|3237.0|9.005167961120605|M5.0V|10.14||0.135024|1|1.0|HPIC
GAIA DR3 1073206263054159104|G 236-34|158.8624457|69.4496439|3150.0|12.720157623291016|M4V||||0|0.0|HPIC
GAIA DR3 1117564303034031744|G 234-57A|138.349414|68.8752851|3660.994911958504|23.607316970825195|nan||0.4923141117048185|0.5337532185768747|0|0.0|HPIC
GAIA DR3 1117564307330972928|G 234-57B|138.3493037|68.8750545|3666.693441307594|24.310306549072266|nan||0.4387923298534062|0.5359250425783612|0|0.0|HPIC
GAIA DR3 1154866579332084992|Ross 1044|225.8524329|3.7825812|4250.0|26.692279815673828|M2V||0.2734717121769164|0.382916|0|0.0|HPIC
GAIA DR3 1266092694562422912|Ross   52B|223.4647109|23.5556985|3395.7754575837143|11.591034889221191|nan||0.2072625487200546|0.397711390845628|1|1.0|HPIC
GAIA DR3 1372546413931606016|G 179-57|237.4093408|34.8157152|3027.0|16.90120506286621|M4.0Ve||||1|1.0|HPIC
GAIA DR3 1451197916638959872|UPM J1358+2752|209.7175601|27.8706228|3142.0|19.34632873535156|nan||||0|0.0|HPIC
GAIA DR3 1522552819667933952|G 164-42B|196.3743485|37.1361965|3638.13109534116|27.696962356567383|nan||0.4497664299552968|0.5247467719863811|1|1.0|HPIC
GAIA DR3 1522552819668322688|G 164-42A|196.3744711|37.1364038|3638.547361729555|27.306394577026367|nan||0.4499446910278625|0.5249150137010888|1|1.0|HPIC
GAIA DR3 1565976794456209792|HD 238224|200.846955|57.906035|4259.0|25.8477783203125|K5V||0.7288809812192996|0.6658431977082911|1|1.0|HPIC
GAIA DR3 1618370619463553024|G 224-13B|218.2765373|61.0123808|3632.7911649293055|21.35831451416016|nan||0.3230333692561393|0.5225742373280645|1|1.0|HPIC
GAIA DR3 1680921595450031232|G 237-64A|185.8883447|67.18847|3586.133903059028|13.202288627624512|nan||0.3015437761301968|0.5024238659154957|1|1.0|HPIC
GAIA DR3 1851868127125091840|Ross  776|319.0242402|29.8641555|3129.0|19.68960952758789|M3.3V||||1|1.0|HPIC
GAIA DR3 1926461164913660160|Ross  248|355.479318|44.1774497|3069.0|3.1592109203338623|M5.0V||||0|0.0|HPIC
GAIA DR3 1941668716395829504|UPM J2325+4717A|351.4091812|47.2848858|3521.0|24.872604370117188|nan||0.5372043690633475|0.550068|0|0.0|HPIC
GAIA DR3 2012238465046622848|G 241-62A|355.0322225|60.6886147|3755.908294046016|25.12835502624512|nan||0.4241359995192245|0.5664391309620802|1|1.0|HPIC
GAIA DR3 2028065934962125184|Ross  165A|296.4394266|27.1253491|4250.0|10.64955997467041|M4V||0.1486567316918083|0.6644940739948736|1|1.0|HPIC
GAIA DR3 2045232777472519808|** RAO  611A|294.2549713|31.789119|3735.959487716452|24.918235778808597|nan||0.6082496995193234|0.5601533335924942|1|1.0|HPIC
GAIA DR3 2045232781772137984|** RAO  611B|294.2546045|31.7895567|3738.8652807600006|23.8276309967041|nan||0.5074286151482378|0.5610870969821926|1|1.0|HPIC
GAIA DR3 2159844052779000064|G 227-29|275.6128949|62.0504852|2994.0|8.348012924194336|M4.0V||||0|0.0|HPIC
GAIA DR3 2358524597030794112|V* YZ Cet|18.1276537|-16.9989884|5144.0|3.715834140777588|M4.0Ve|8.938|0.0342089017051288|0.8683420097474815|0|0.0|HPIC
GAIA DR3 2398975118715404672|L  791-76|347.6756968|-19.2263883|3401.0|21.339570999145508|M3||0.3815123643407036|0.400950624733106|0|0.0|HPIC
GAIA DR3 2420563960807395072|BD-13  6464|357.1070637|-12.9874596|4137.0|28.570180892944336|K5Vke||0.8180376790226821|0.6475064856736084|1|1.0|HPIC
GAIA DR3 2498460442625344256|*  84 Cet B|40.3074258|-0.6950224|4305.0|22.095338821411133|nan||0.6274132908376334|0.6728333382345486|1|1.0|HPIC
GAIA DR3 2826159850239895296|HD 222474B|355.2143241|20.3655142|4241.411206778789|25.467737197875977|nan||0.522839515125437|0.6632099010037695|1|1.0|HPIC
GAIA DR3 2868826845633950720|RX J2326.2+2752|351.5711124|27.867637|3675.0|25.823993682861328|M3||0.4698637650813594|0.545798|0|0.0|HPIC
GAIA DR3 2966696643363780736|PM J05528-1849B|88.2068962|-18.8300988|3329.0|23.42992210388184|nan||0.4138204842956492|0.355725582762421|0|0.0|HPIC
GAIA DR3 2966696643367820032|PM J05528-1849A|88.2067922|-18.8303242|3605.162218881455|23.01020812988281|nan||0.3139742658211564|0.5109002629421939|0|0.0|HPIC
GAIA DR3 2974726136265625088|HD  32450B|75.6182985|-21.2565911|3941.327310858408|8.41436767578125|nan||0.2428105970409705|0.6132037836305861|1|1.0|HPIC
GAIA DR3 3014628989487556480|LP  717-36 A|81.4235288|-9.1535064|3544.0|21.632587432861328|nan||0.3174367568980415|0.4823177385885916|1|1.0|HPIC
GAIA DR3 3028470161558479232|HD  58760|111.6106831|-15.770329|4597.0|25.900928497314453|K4+V||0.7030124102231285|0.7319921851158142|0|1.0|HPIC
GAIA DR3 3080857458209146368|PM J07497-0320|117.4256011|-3.3427701|3131.0|17.276050567626953|M3.5V||||0|0.0|HPIC
GAIA DR3 3195919254111315712|* omi02 Eri B|63.8408155|-7.6581122|17099.0|5.0071306228637695|DA2.9|||0.5618|1|1.0|HPIC
GAIA DR3 3327170877700242944|Ross  603A|96.9332574|9.3983649|3512.780029296875|23.12341690063477|nan||0.4630599550876929|0.4661670087783551|1|1.0|HPIC
GAIA DR3 3570845980378511232|UCAC2  26891953|182.9889353|-13.9301624|3277.0|22.218711853027344|nan|10.45||0.350008|0|0.0|HPIC
GAIA DR3 3864972938605115520|Wolf  359|164.1205036|7.0147231|3060.0|2.408358335494995|dM6|9.507|||0|0.0|HPIC
GAIA DR3 3895876671408042496|NAME StM 162A|178.0408182|3.9565766|3345.702444214382|15.96926498413086|nan||0.2968386800718326|0.3662811175371657|1|1.0|HPIC
GAIA DR3 3902874650601954816|Wolf  424 B|188.3223741|9.0209265|3000.3581428424045|4.473091125488281|nan||||1|1.0|HPIC
GAIA DR3 3902874650602495232|Wolf  424 A|188.3225735|9.0211236||4.327253818511963|nan|8.988|||1|1.0|HPIC
GAIA DR3 4120210132023399424|Ross  133|265.8230762|-18.5219025|3513.0|29.313507080078125|M1.5|10.11|0.5929801852309708|0.457215|0|1.0|HPIC
GAIA DR3 4178967964583161856|PM J18044-0111|271.119895|-1.1906268|3705.0|28.57833480834961|M2||0.4499767637428804|0.5498038196547956|0|0.0|HPIC
GAIA DR3 4307174765583446784|PM J19098+0742|287.4642744|7.7020754|3491.0|28.619722366333008|nan||0.4835278722129484|0.5686343836308035|0|0.0|HPIC
GAIA DR3 4367026096925086464|Gaia DR3 4367026096925086464|260.721171|-2.399468|3199.0|19.58539772033691|nan||||0|0.0|HPIC
GAIA DR3 4367026096927711104|Gaia DR3 4367026096927711104|260.7209306|-2.3995338|3468.6464403847845|19.62430000305176|nan||0.3305274775114585|0.4415769893458125|0|0.0|HPIC
GAIA DR3 4427559159836789248|UPM J1532+0417|233.0872983|4.2900468|3335.0|28.78404998779297|nan||0.6823954363805116|0.3595175037488075|0|0.0|HPIC
GAIA DR3 4495567939749335424|UCAC4 513-071650|270.5062741|12.4215815|3348.0|28.710693359375|nan||0.5208956749941077|0.421312|0|0.0|HPIC
GAIA DR3 4594497838483177984|* mu.02 Her B|266.6039958|27.7168029|3450.254449559115|8.301966667175293|nan||0.3816531326504889|0.4308241861948595|1|1.0|HPIC
GAIA DR3 4775349840346950528|UPM J0424-5700|66.0478944|-57.0151828|3301.0|27.48206901550293|nan|10.62|0.4764124032934696|0.450085|0|0.0|HPIC
GAIA DR3 4805600119646735616|SCR J0533-4257|83.3668228|-42.9557077|2937.0|10.424554824829102|M4.5|||0.321884|1|1.0|HPIC
GAIA DR3 4809858558243917440|UPM J0507-4744|76.9990331|-47.7371152|3296.0|28.975811004638672|nan|10.12|||0|0.0|HPIC
GAIA DR3 4822636399484228224|CD-35  2213|79.3454481|-35.3651832|3093.0|11.718354225158691|M4Ve|8.91|0.447899110213006|0.4060229281568434|1|1.0|HPIC
GAIA DR3 4837138408098432896|UPM J0415-4602B|63.9546915|-46.040075|3552.179208997876|19.032981872558597|nan||0.287159683516491|0.4863694383799413|0|0.0|HPIC
GAIA DR3 4853410870951405440|UPM J0329-3844|52.3397001|-38.7341457|3274.0|23.66134262084961|nan|||0.45|0|0.0|HPIC
GAIA DR3 4976894960284725632|HD    142B|1.5797829|-49.0763639|4110.394176920309|26.139678955078125|K5||0.4229356053966192|0.6433592143602183|1|1.0|HPIC
GAIA DR3 5087416219839772928|LP  833-14 A|58.0965503|-22.8825346|3238.0|27.42998504638672|nan||||1|1.0|HPIC
GAIA DR3 5194528576741489408|RX J0817.7-8243A|124.4142771|-82.7250226|3408.915562456896|26.52715492248535|nan||0.7327754401317347|0.4058370144298759|1|1.0|HPIC
GAIA DR3 5196869200771478272|TYC 9403-634-1|137.500255|-79.2312767|4031.0|27.489919662475582|nan||0.4176144902873037|0.545568|0|1.0|HPIC
GAIA DR3 5307769620053841280|L  189-2 B|147.3657404|-55.3356127|3949.623368218183|20.985260009765625|nan||0.2961494858548124|0.6148976473851051|1|1.0|HPIC
GAIA DR3 5431884378073753984|L  462-119 A|146.4169439|-39.040681|3543.5308984879057|19.767805099487305|nan||0.3452486511983407|0.4820831377467677|1|1.0|HPIC
GAIA DR3 5580750457110689408|CD-35  3073|100.4153729|-35.5537066|4560.0|28.991029739379883|K4+Vk:||0.651675438213565|0.650007|0|1.0|HPIC
GAIA DR3 5725122960972658048|L  818-40 A|122.642905|-13.814214|3406.0|22.456077575683597|nan||0.5605512746647102|0.4040403342503982|1|1.0|HPIC
GAIA DR3 5736464668223622784|L  820-19 B|133.5218218|-13.1254189|3488.8199252051827|15.227566719055176|nan||0.2694028392893383|0.4530488487223166|1|1.0|HPIC
GAIA DR3 5897472856047977472|L  260-93 A|217.745593|-54.1014038|3426.0|26.292312622070312|nan||0.5693445233613934|0.4162826647679294|1|1.0|HPIC
GAIA DR3 5940508153511960192|L  339-106|249.1148366|-49.30989|3627.0|27.400531768798828|M3||0.4034593070975398|0.520187893612409|0|0.0|HPIC
GAIA DR3 6035956895316486656|CD-33 10873A|240.4851699|-33.9521208|3428.881998003518|15.115903854370115|nan||0.3171197084913323|0.4180295070219989|1|0.0|HPIC
GAIA DR3 6035956925371144832|CD-33 10873B|240.4854632|-33.9520159|3416.8093497214886|15.02964687347412|nan||0.3182449025394898|0.4106816961749971|1|0.0|HPIC
GAIA DR3 6364795328246346112|L   43-72 A|272.8134474|-78.9896586|3145.035440845708|11.669071197509766|nan||||1|1.0|HPIC
GAIA DR3 6578729710843028608|Smethells 79|321.5592504|-42.458895|3255.0|23.799036026000977|M7V|10.15|0.4630905404055469|0.4376467546276922|0|0.0|HPIC
GAIA DR3 6678530491511225856|CD-40 14067|313.0683284|-39.9973834|4020.0|28.014741897583008|K6.5Vk:||0.7136350859006447|0.6115|1|1.0|HPIC
GAIA DR3 6792808541781612800|L  567-63|308.6296972|-32.516571|3488.0|25.02645874023437|M3.0|9.72|0.4954931778289299|0.4525897896148029|0|0.0|HPIC
GAIA DR3 6823750688771587840|L  715-89|330.5033046|-19.4831111|3187.0|12.907318115234377|dM3.5||||0|0.0|HPIC
GAIA DR3 6896057214818851712|StKM 1-1876|319.4006437|-8.9030672|3787.0|26.9813232421875|M1|9.75|0.392780186513002|0.549766|1|1.0|HPIC
LP 1032-116|LP 1032-116|335.457180469092|-42.1507846844667|3210.0|28.43|M4|11.8120002746582|0.274|0.23|False|-999.0|LC4
LP 759-6|LP 759-6|329.30281861144|-9.05746321528|3060.0|19.65|dM5.0|11.9420003890991|0.247773513197899|0.162|False|-999.0|LC4
SIPS J2049-1944|SIPS J2049-1944|312.332293577707|-19.742430812235|2630.0|27.17|M7.5e|15.4490003585815|0.116|0.088|False|-999.0|LC4
PM J11523+1640|PM J11523+1640|178.08549480447|16.67200195481|3270.0|28.72|dM3.5||0.42515766620636|0.27|False|-999.0|LC4
LP 630-81|LP 630-81|276.56896963815|1.77249548206083|3210.0|18.08|M4V|11.6700000762939|0.231735423207283|0.23|False|-999.0|LC4
G 252-33|G 252-33|140.330756238518|73.1107147528944|3060.0|15.05|M5V||0.196|0.162|False|-999.0|LC4
LP 124-43|LP 124-43|127.54266537637|55.88064364748|3110.0|24.43|dM4.5||0.233212932944298|0.184|False|-999.0|LC4
LP 182-4|LP 182-4|277.730050229045|47.6000633664611|2930.0|27.64|M5.5Ve||0.205069959163666|0.123|False|-999.0|LC4
SIPS J1045-2607|SIPS J1045-2607|161.32153887321|-26.12364525839|2570.0|23.68|M8e|15.8900003433228|0.114|0.085|False|-999.0|LC4
G 238-39|G 238-39|202.999961448076|66.6002148630728|3210.0|28.63|dM4.0|11.3400001525879|0.274|0.23|False|-999.0|LC4
LP 276-22|LP 276-22|251.631367119535|34.5819946684056|2810.0|11.9|M6.0V||0.137|0.102|False|-999.0|LC4
LP 435-442|LP 435-442|190.07831496193|19.76993858294|3210.0|29.27|M4V||0.311870396137238|0.23|False|-999.0|LC4
LP 732-22|LP 732-22|170.625087419447|-14.5172520812447|2930.0|25.99|M5.5Ve||0.156|0.123|False|-999.0|LC4
G 150-74|G 150-74|213.610597412286|23.4593568486539|3270.0|26.85|M3.5V||0.460771918296814|0.27|False|-999.0|LC4
2MASS J06112737-5109134|2MASS J06112737-5109134|92.86404193033|-51.1537392154194|2350.0|29.49|M9.5||0.101|0.078|False|-999.0|LC4
[R78b] 233|[R78b] 233|54.17015521311|3.48875868177|3060.0|26.78|M5V|10.9130001068115|0.196|0.162|False|-999.0|LC4
LSPM J2101+3957|LSPM J2101+3957|315.38929172589|39.95100487557|2930.0|23.98|dM5.5||0.204597473144531|0.123|False|-999.0|LC4
LP 222-70|LP 222-70|230.3165136|39.754725|2810.0|22.37|dM6||0.137|0.102|False|-999.0|LC4
PM J17007+1044|PM J17007+1044|255.1841357562|10.74000050584|3270.0|25.88|M3.33||0.317808896303177|0.27|False|-999.0|LC4
LP 555-63|LP 555-63|189.94470441569|4.17988301343167|2810.0|21.32|M6V||0.137|0.102|False|-999.0|LC4
G 205-48|G 205-48|284.252346936866|47.3412897740781|3470.0|25.76|M2.5V||0.421|0.4|False|-999.0|LC4
LEHPM 2-90|LEHPM 2-90|296.398225732993|-25.956082496625|2380.0|20.26|M9||0.102|0.079|False|-999.0|LC4
G 161-66|G 161-66|145.553503440965|-7.02951443029278|3210.0|24.23|M4.0||0.274|0.23|False|-999.0|LC4
LP 449-10|LP 449-10|271.70234669518|17.34643744984|3210.0|14.93|M4.0V||0.274|0.23|False|-999.0|LC4
PM J08000-0015|PM J08000-0015|120.01473992332|-0.25889510415|3270.0|25.51|M3.43||0.372974127531052|0.27|False|-999.0|LC4
2MASS J09130443-0733042|2MASS J09130443-0733042|138.2684410204|-7.55127598411|2380.0|29.9|M9||0.102|0.079|False|-999.0|LC4
LP 927-32|LP 927-32|309.849254687096|-29.4429637474806|2810.0|17.89|M6Ve|13.5229997634888|0.137|0.102|False|-999.0|LC4
PM J19427-1723|PM J19427-1723|295.680073661255|-17.3900942233361|3210.0|22.29|M4.0||0.274|0.23|False|-999.0|LC4
PM J18565-4630|PM J18565-4630|284.12963186004|-46.51408091424|3430.0|22.22|M3.0||0.322690933942795|0.37|False|-999.0|LC4
PM J17559+2926|PM J17559+2926|268.99179197755|29.43602172739|3270.0|21.95|M3.5V||0.344443261623383|0.27|False|-999.0|LC4
LP 987-47|LP 987-47|358.420656498152|-35.9849651425914|3210.0|24.5|M4||0.274|0.23|False|-999.0|LC4
UCAC4 427-010701|UCAC4 427-010701|86.5340949050583|-4.669938336555|3110.0|27.98|M4.5||0.217|0.184|False|-999.0|LC4
LSPM J0709+0800|LSPM J0709+0800|107.39019452232|8.01572606718|3210.0|23.09|M4V||0.274|0.23|False|-999.0|LC4
2MASS J10120649-3049263|2MASS J10120649-3049263|153.02702277876|-30.82398022844|2810.0|22.62|M6e||0.137|0.102|False|-999.0|LC4
2MASS J09424604+5531025|2MASS J09424604+5531025|145.69183588976|55.51738571764|2570.0|22.09|M8V||0.114|0.085|False|-999.0|LC4
PM J16120+0318N|PM J16120+0318N|243.0209227165|3.3148332401|3270.0|29.54|M3.5V||0.3|0.27|False|-999.0|LC4
UCAC4 338-076176|UCAC4 338-076176|232.21251334423|-22.53667024691|4440.0|28.33|K5||0.471848279237747|0.7|False|-999.0|LC4
SIPS J2039-4119|SIPS J2039-4119|309.870900220525|-41.3274150013219|3110.0|29.67|M4.5||0.217|0.184|False|-999.0|LC4
UPM J2007+2723|UPM J2007+2723|301.99905517169|27.3835408219|2930.0|24.04|dM5.5||0.225828945636749|0.123|False|-999.0|LC4
LP 728-73|LP 728-73|148.5918093596|-12.8798803501|3270.0|28.69|dM3.5||0.3|0.27|False|-999.0|LC4
LEHPM 1563|LEHPM 1563|21.883152|-31.667549|2680.0|25.18|M7|15.789999961853|0.12|0.09|False|-999.0|LC4
[BHR2005] 22-24|[BHR2005] 22-24|332.61600523927|-20.08727427453|3270.0|29.23|M3.5V|12.3999996185303|0.238467901945114|0.27|False|-999.0|LC4
LP 579-24|LP 579-24|331.951895709073|5.65276068746306|3060.0|24.75|M5V||0.199462592601776|0.162|False|-999.0|LC4
LP 561-29|LP 561-29|223.956846702825|3.36173899471583|2740.0|27.92|dM6.5||0.126|0.093|False|-999.0|LC4
G 268-106|G 268-106|15.9783655350754|-26.3346346897408|3560.0|29.76|M2||0.513359546661377|0.44|False|-999.0|LC4
LP 381-49|LP 381-49|215.58366188699|23.87640794173|3060.0|21.7|M5V||0.230243071913719|0.162|False|-999.0|LC4
