,main_id,coo_ra,coo_dec,plx_value,dist_st_value,sptype_string,coo_gal_l,coo_gal_b,teff_st_value,mass_st_value,radius_st_value,binary_flag,mag_i_value,mag_j_value,class_lum,class_temp,parent_main_id,sep_ang_value,sep_phys_value,a_crit_s,ecliptic_pm45deg,Lon,Lat,baseline_E,separation_E,baseline_i,baseline_o,Erik_teff,teff,contrast,contrast_flag,baseline_flag,optimised_flag
2406,Wolf 1056,9.74601808176541,30.6162187740047,78.8965,12.67,M2.5V,119.766143944969,-32.1789648547638,3393.0,0.4,0.421,False,,7.45300006866455,V,M,,,,,True,21.62610967412032,24.163855620587853,105.98809966177652,0.011482066012518131,111.16125672601103,62.703405365818305,3467.368504525317,3393.0,1.4795861268395114e-06,1,0,0
2407,HD 117043,201.499409995106,63.2612756437656,47.8881,20.88,G6V,116.418489824613,53.4277447013084,5539.0,0.886989176273346,1.07090759277344,False,,5.23799991607666,V,G,,,,,False,154.03148753982882,62.24298370401992,25.76594479631557,0.047231427625812866,27.023550883839444,15.243338510194329,5597.576014951104,5539.0,1.2848301425433937e-07,1,1,1
2408,BD-06  1339,88.2511861921137,-5.994844776695831,49.2485,20.31,K7V/M0V,211.656586453395,-15.7153481262114,4020.0,0.64,0.63,False,8.09899997711182,7.12799978256226,V,K,,,,,True,88.00961570402885,-29.422616241361673,80.8811976519264,0.015046294963324932,84.82891574793928,47.849961826144586,4102.041029866068,4020.0,5.384758091022794e-07,1,1,1
2409,HD 252023,92.05521788291,26.50240540558,37.6096,26.59,K2,184.615883943221,3.10554380310896,4759.0,0.82,0.783,False,,7.18699979782105,V,K,,,,,True,91.84755616954249,3.076309580222244,60.79326540108745,0.02001804556522637,63.76051466181686,35.96578083879828,5105.049999754065,4759.0,2.8600201767540714e-07,1,1,1
2410,2MASS J08111040+1855280,122.79323442681,18.92446719226,33.5894,29.77,M11,203.885536449848,25.7796239121471,3620.0,0.47,0.482,False,,14.4779996871948,V,M,,,,,True,120.83081537723504,-1.0743161089480955,191.09308029432023,0.00636842712977106,200.4201134367723,113.05219090194595,,3620.0,1.0431574062857863e-06,1,0,0
2411,LP  274-10,237.57719639156,34.62099734509,33.7246,29.65,M4.5e,55.3611760977526,51.2141464697673,3110.0,0.184,0.217,False,,11.0249996185303,V,M,,,,,False,222.98666584064765,52.89548550086644,572.7623884924134,0.0021247246350464366,600.7182609499131,338.85079870798154,3111.716337106017,3110.0,6.202360499927805e-06,1,0,0
2412,2MASS J14194617+3137094,214.94242739556,31.6192779575,52.6624,18.99,M6,51.3789319308261,70.2765830517324,2740.0,0.093,0.126,False,,11.6960000991821,V,M,,,,,False,198.89487322505633,42.45166286499189,813.9235221810713,0.0014951802272488374,853.6501917973222,481.5236494564668,2811.9008303989394,2740.0,2.1594585225237076e-05,1,0,0
2413,LP  817-54,322.34745100856,-18.91884557187,47.957,20.85,M5,31.8132173938804,-43.0963381128549,2930.0,0.123,0.156,False,,11.2629995346069,V,M,,,,,True,318.6445178833162,-3.876967849860812,631.2138593013948,0.0019279715407465219,662.022680722932,373.4311551825267,3061.963433690679,2930.0,1.2934357928190564e-05,1,0,0
2414,G 221-28,62.0467051060096,74.3836651411811,62.8241,15.92,M3.5V,135.194673085071,16.4133370454048,3247.0,0.27,0.314420402050018,False,,9.24699974060059,V,M,,,,,False,78.15615382487212,52.09646799389104,194.71440108034435,0.006249986390866474,204.21818671921687,115.19459317097753,3273.406948788383,3247.0,2.80026903185815e-06,1,0,0
2415,L  136-37,110.216816769511,-62.169886824285,89.197,11.21,M3,273.309795445211,-20.489517733639,4250.0,0.27,0.3,False,9.73999977111816,8.38099956512451,V,M,,,,,False,162.74127216288116,-80.2680138458046,128.9480157350255,0.009437619880546259,135.2418198568787,76.28667489607955,3427.6778654645045,3427.6778654645045,2.877757253584923e-06,1,0,0
2416,L  103-12,177.339048316234,-67.3118722925995,46.067,21.71,M4,296.983667963558,-5.15986669442669,3208.95849609375,0.184,0.508618772029877,False,,8.52099990844727,V,M,,,,,False,222.2918265597051,-58.60215539594956,168.06200637700454,0.007241150948346539,176.2649193294308,99.42682382341552,3213.660538640318,3208.95849609375,1.0858585908492604e-06,1,0,0
2417,G 170-12,256.09307414152,16.9321032193617,60.7341,16.47,M3V,37.133384316376,31.0800270826039,3323.0,0.27,0.414029896259308,False,,8.57100009918213,V,M,,,,,True,252.6475176326249,39.53593194928315,146.06007540630978,0.00833193022441296,153.18909945053724,86.41030592292745,3427.6778654645045,3323.0,1.5695003011396369e-06,1,0,0
2418,Wolf  920,321.820237266117,-6.84427190119417,59.6316,16.77,M0V,45.9583114612141,-37.5870431795559,4250.0,0.54,0.544,False,9.11200046539307,8.04599952697754,V,M,,,,,True,321.96313036552243,7.746907740322203,69.19689519743179,0.017586950301536584,72.57431594896914,40.93743527307891,3845.9178204535356,4250.0,6.761768340728907e-07,1,1,1
2419,PM J06596+0545,104.92322703744,5.76110026578,34.3813,29.09,M2.5Ve,208.732903016859,4.45406884032066,3990.0,0.4,0.608267724514008,False,,8.94699954986572,V,M,,,,,True,105.53682526947424,-16.87706550387847,161.27953183607326,0.0075456714376800505,169.1514000184133,95.41425777231639,3467.368504525317,3467.368504525317,6.902354519287404e-07,1,0,0
2420,HD  56168,110.27804880701,67.66183557009,38.7432,25.81,K2.5V,148.134966174544,27.7387285772129,5030.0,0.788826823234558,0.763139486312866,False,,6.78399991989136,V,K,,,,,False,100.7398519294389,44.97653333535008,54.197395260177345,0.022454259121047773,56.842707696649036,32.06361143953941,4965.923214503363,5030.0,2.8244996329237165e-07,1,1,1
2421,LP  326-21,221.071571473523,30.0372859900522,67.6546,14.78,M8e,46.3515318269197,65.1189560779469,2420.0,0.08,0.104,False,,11.6709995269775,V,M,,,,,False,206.30940715906814,43.27113375761991,983.8766834118454,0.0012369053737890591,1031.8985710706463,582.0692955795919,2570.3957827688646,2420.0,3.72686143682928e-05,1,0,0
2422,G 158-51,4.36744998416917,-8.73963855386722,33.7136,29.66,M1.5V,97.7564189316668,-69.9334222486584,3433.40185546875,0.47,0.493748843669891,False,,9.16399955749512,V,M,,,,,True,0.4999680579433432,-9.75079843382426,206.60750149785574,0.005890213801702154,216.69177566927894,122.23064626481877,3622.4299841669877,3433.40185546875,1.0602252746740542e-06,1,0,0
2423,G 234-37,128.95433564711,68.0692022736036,76.9372,13.0,M3.0V,147.007924765741,34.694120800611,3162.55541992188,0.27,0.456718116998673,False,,7.86100006103516,V,M,,,,,False,110.28819595383827,47.35370021555085,115.38494013664305,0.010546977408114935,121.01674616089447,68.26265116165534,3427.6778654645045,3162.55541992188,1.3712451731634034e-06,1,0,0
2424,LP  844-33,134.073512996741,-23.4493349918344,42.9829,23.27,M5.0Ve,248.975029481016,13.9856926409285,2930.0,0.123,0.156,False,12.5509996414185,10.6960000991821,V,M,,,,,True,145.0289602074321,-38.847247050865015,704.47705064477,0.0017274691286877947,738.861764049047,416.7742436977168,3061.963433690679,2930.0,1.2934357928190566e-05,1,0,0
2425,HD  92786,160.890938052527,48.2141193514267,37.2802,26.82,G9V,163.932118846618,57.4690262367746,5239.0,0.891891360282898,0.791095077991486,False,,6.57200002670288,V,G,,,,,True,141.73422612598566,36.67736130179811,50.079916934891614,0.02430040685650555,52.52425999694054,29.62767841178203,5382.697825162882,5239.0,2.5086004569525906e-07,1,1,1
2426,SIPS J1019-2707,154.851835426176,-27.1214114717925,43.1268,23.19,M9.1V,265.863828393358,24.5991258805327,2350.0,0.078,0.101,False,16.9029998779297,13.5260000228882,V,M,,,,,True,168.3819953735779,-34.657391999409576,1685.6754273074105,0.0007219434638148376,1767.951303303013,997.2590316361176,2375.7459632190103,2350.0,4.1088651567598185e-05,1,0,0
2427,LP  535-12,66.5830820095638,3.61004886161778,62.5052,16.0,M6.5V,190.917730555187,-29.7906894524139,2740.0,0.093,0.126,False,,11.6230001449585,V,M,,,,,True,65.37931931518858,-17.850712282027985,685.7702135280222,0.0017745920322159638,719.2418677597241,405.7071296105039,2741.5741719278835,2740.0,2.1594585225237076e-05,1,0,0
2428,HD   9562,23.42848215904,-7.0253441116,33.5829,29.78,G1V,151.378345266615,-67.5317226852794,5873.0,1.03,1.06,False,,4.6269998550415,V,G,,,,,True,18.99168061926373,-15.617385441266116,33.02395867482571,0.03685089267585487,34.635820059762636,19.537237427405355,5861.3816451402845,5873.0,1.2273939628667577e-07,1,1,1
2429,PM J10359+2853,158.9886220016,28.89208178273,34.4098,29.06,M3.0V,201.515935683162,60.1453039459862,3358.0,0.27,0.3,False,,9.24499988555908,V,M,,,,,True,149.56781651468256,18.5660068017593,348.291822090267,0.0034940882319725195,365.29154475357626,206.05222072871567,3427.6778654645045,3358.0,2.951123595013362e-06,1,0,0
2430,G 262-23,310.111984249442,65.00747404162,39.2044,25.51,M5V,100.162817859891,13.9516168787042,4250.0,0.123,0.156,False,,10.4790000915527,V,M,,,,,False,13.245911286673325,73.76631232681845,707.1575230332759,0.0017209211769929843,741.6730672073876,418.3600325483964,3061.963433690679,3061.963433690679,1.2237049464502828e-05,1,0,0
2431,G 214-12,332.429357754733,41.0348919137003,43.3278,23.08,M3.0V,92.8972287744241,-12.2190920465696,3365.36840820313,0.27,0.485975593328476,False,,8.75500011444092,V,M,,,,,False,354.94075547671355,47.83943589879267,170.01468079614327,0.007157983952674485,178.312901537819,100.58204158881976,3427.6778654645045,3365.36840820313,1.1215845636839713e-06,1,0,0
2432,G 247-15,63.07089636199711,64.7321176231922,82.9028,12.06,M4,142.3706030606,9.74372716954711,2937.0,0.184,0.217,False,,9.1560001373291,V,M,,,,,True,74.75316369550644,42.714093831905274,261.2221421689003,0.004658725890361194,273.9720940447039,154.5411034183405,3213.660538640318,2937.0,6.664459069292356e-06,1,0,0
2433,G 110-14,100.89481963988,16.6930889839,41.9936,23.81,M4.0V,197.146810778743,5.84014870014389,4250.0,0.184,0.217,False,,9.77600002288818,V,M,,,,,True,100.50136736924912,-6.350129299131002,430.75464293958703,0.002825186859398626,451.7792809054132,254.83788345711847,3213.660538640318,3213.660538640318,5.954570316237788e-06,1,0,0
2434,PM J06102+2234,92.57401812004,22.57213578872,34.9003,28.65,M4.0V,188.288752098248,1.62117332420328,2967.0,0.184,0.217,False,,9.87600040435791,V,M,,,,,True,92.38271564949783,-0.8459211881435409,608.0791402767578,0.0020013223218017097,637.7587827099624,359.7444708315922,3213.660538640318,2967.0,6.57952975829154e-06,1,0,0
2435,G 185-23,291.50676812741,24.43808827304,53.8255,18.58,M4.5V,58.4996054537614,3.8314896789346,2988.0,0.184,0.217,False,11.1899995803833,9.625,V,M,,,,,False,298.5767041010563,45.76728860899568,388.8258187865538,0.0031298393729504905,407.80395914034153,230.03245656702856,3111.716337106017,2988.0,6.521336578930483e-06,1,0,0
2436,G 264-12,326.667669732158,66.8029574857495,62.5534,15.99,M4.0V,106.146435124794,10.1627750765681,3131.0,0.184,0.388712197542191,False,,8.83699989318848,V,M,,,,,False,26.914935800459574,68.34738656587301,170.1313959510414,0.0071530733645897605,178.43531342499173,100.65109120564718,3213.660538640318,3131.0,1.916796072498058e-06,1,0,0
2437,Ross  794,75.3146767030975,24.873487228275,44.2506,22.6,M2.0V,177.817366978586,-10.4627502506447,3573.0,0.4,0.421,False,,8.08399963378906,V,M,,,,,True,76.69938416928677,2.110073041871516,170.48674400583943,0.007138164107446299,178.80800560904393,100.86131794994262,3556.3131856898544,3573.0,1.389183798391547e-06,1,0,0
2438,LP  802-7,228.26436133282,-20.63070878031,36.7507,27.21,M5.5,342.275471641882,31.2134157901222,2930.0,0.123,0.156,False,,11.5950002670288,V,M,,,,,True,231.41307871279912,-2.6061275858786552,823.7567919228273,0.0014773321067462323,863.96341210892,487.34109028856363,2930.8932452503213,2930.0,1.2934357928190564e-05,1,0,0
2439,HD 114260,197.427315406986,-22.1925501622278,37.8582,26.41,G8V,308.495357509642,40.4817404296523,5507.0,0.94,0.914,False,9.32900047302246,6.06599998474121,V,G,,,,,True,204.61002664470178,-13.663667564477091,38.62979097508097,0.03150320843420814,40.515266577628395,22.853692541304056,5482.769649208536,5507.0,1.7754719697326914e-07,1,1,1
2440,RX J1351.8+1247,207.97048236937,12.78531309784,37.5069,26.66,M2.0Ve,350.506285582707,69.8543013092624,3150.0,0.4,0.513547599315643,False,,8.78800010681152,V,M,,,,,True,201.0567355238873,22.640054803626747,212.12342943790688,0.00573704828402324,222.47692969867356,125.49391324193589,3556.3131856898544,3150.0,1.0899312551685173e-06,1,0,0
2441,* chi Cnc,125.016086501065,27.2177050477481,54.8749,18.22,F6V,195.784068524295,30.4668287482488,6257.0,1.18263185024261,1.37565207481384,False,,4.1269998550415,V,F,,,,,True,120.97846140741727,7.465115486466011,13.716324808404297,0.08872364673897257,14.385802823430184,8.114687189742837,6353.309318517436,6257.0,6.787281976529929e-08,0,0,0
2442,1RXS J161804.9+061702,244.52053469285,6.2864105906,34.8728,28.68,M3.0Ve,19.6736651839626,36.7754525639571,3373.0,0.27,0.3,False,,8.94999980926514,V,M,,,,,True,241.254180438345,27.21732728897064,340.68696359241596,0.0035720837217410894,357.31550187194824,201.5531257674687,3427.6778654645045,3373.0,2.935019145080863e-06,1,0,0
2443,L   22-69,290.226567185488,-82.5544910815583,80.1134,12.48,M3.5V,311.288236236213,-27.8350179945345,4250.0,0.27,0.3,False,10.0,8.55500030517578,V,M,,,,,False,275.04860177902935,-59.47140260163645,157.40685302083048,0.007731317496683715,165.08970021086552,93.12315008778678,3273.406948788383,3273.406948788383,3.0453151554205158e-06,1,0,0
2444,HD 130307,221.81708849609,2.70322531291,51.7643,19.32,K1V,356.531958038097,53.0689336024079,5169.0,0.776320099830627,0.766568303108215,False,6.79699993133545,6.15100002288818,V,K,,,,,True,218.50345771766905,17.94894762776823,38.24489789668848,0.03182025377987065,40.111587311410894,22.62598672533077,5164.163692720711,5169.0,2.7131225576183725e-07,1,1,1
2445,BD+00  4241,293.15798733892,0.5775166108,45.1424,22.15,M0.5V,38.1867458943264,-8.88808519724074,3770.0,0.54,0.544,False,8.64999961853027,7.63500022888184,V,M,,,,,True,295.09374274207255,22.02206963294462,116.15086171079525,0.010477428569475365,121.82005148486974,68.7157764756835,3767.0379898390893,3770.0,7.797873993810581e-07,1,0,0
2446,G 253-2,119.574980497699,87.9610188986811,36.8337,27.15,M4.0,125.137552035476,27.697451323168,3196.0,0.184,0.217,False,,9.87600040435791,V,M,,,,,False,92.37442299041429,64.76918873121295,496.62304047957804,0.0024504750236369914,520.8626390601448,293.80615296026946,3213.660538640318,3196.0,5.995396095256917e-06,1,0,0
2447,L  553-179,240.115988909538,-34.7214617956053,44.1714,22.64,M3:,341.342383328701,13.6956776600012,3200.0,0.27,0.343501657247543,False,11.0900001525879,9.74499988555908,V,M,,,,,True,245.04950825267574,-13.833400820457737,260.9623982409881,0.004663362864001785,273.6996723148511,154.38743683827002,3427.6778654645045,3200.0,2.3889432614464976e-06,1,0,0
2448,* lam Ara,265.09927324399,-49.41558312681,47.7045,20.96,F4V,341.884667689467,-9.76934487181361,6582.0,1.36699306964874,1.71124184131622,False,,4.01999998092651,V,F,,,,,True,266.4474420411517,-26.036002956172737,11.46289825237321,0.1061653283545386,12.022389112763191,6.781542060659307,6668.067692136218,6582.0,4.1452822441519706e-08,0,0,0
2449,G 191-32,80.2926586370988,55.7641774725114,37.1192,26.94,M3.40,154.844921989228,10.6508230650524,3162.52758789063,0.27,0.452650845050812,False,,9.22999954223633,V,M,,,,,True,83.54530736586656,32.54331982801337,241.26588453136864,0.005044071436878357,253.04179445809754,142.73482218276766,3303.6954103681487,3162.52758789063,1.3960136730771863e-06,1,0,0
2450,G 205-40,283.1409712,45.6427837,46.1,21.69,M5V,75.3103674331813,18.8425839562029,2930.0,0.123,0.156,False,,10.4930000305176,V,M,,,,,False,295.02548649378144,67.94430179929299,656.6440579495085,0.0018533059762362832,688.6940980757984,388.475863592758,3061.963433690679,2930.0,1.2934357928190566e-05,1,0,0
2451,HD 222143,354.493699995385,46.199434651816894,43.8426,22.81,G2,109.895381323948,-14.8044597706282,5683.44287109375,0.947852969169617,1.05160665512085,False,,5.4060001373291,V,G,,,,,False,18.17439854532029,43.52446814712935,27.22571332428279,0.04469900723491611,28.554569032251784,16.106949217825523,5767.664633922509,5683.44287109375,1.2941240263587057e-07,1,1,1
2452,G 234-56,137.19154511517,66.59401972855,49.3134,20.28,M2.5V,147.589563132785,38.159735376818,3267.0,0.4,0.421,False,,9.16800022125244,V,M,,,,,False,115.44565367424936,47.27290359832402,182.98601171868802,0.006650575885159764,191.917348181927,108.25598445189596,3467.368504525317,3267.0,1.5501053823352711e-06,1,0,0
2453,G 160-28,57.6845391596263,-6.09489682877361,100.7299,9.93,M3V,194.98121424828,-42.5381775863894,4250.0,0.27,0.231525599956512,False,,8.56999969482422,V,M,,,,,True,53.89747142725732,-25.57618447907474,148.0064138422287,0.00822236229677939,155.23043642366267,87.56177527010843,3427.6778654645045,3427.6778654645045,4.8316851924522134e-06,1,0,0
2454,G 246-26,47.6104307911,58.43572561648,44.4251,22.51,M2.0V,140.292228247849,0.329316240620869,3499.12060546875,0.4,0.498195856809616,False,,8.33199977874756,V,M,,,,,True,63.04063048919698,38.90186226979006,149.61938517254447,0.008133721144853254,156.9221350267426,88.51602197790848,3556.3131856898544,3499.12060546875,1.0175564189746746e-06,1,0,0
2455,G 268-131,17.3280268447679,-24.506578703402,56.1284,17.82,M4,180.826976848869,-85.1992151608869,4250.0,0.184,0.217,False,11.5200004577637,9.9399995803833,V,M,,,,,True,5.500207953130491,-29.23640326908088,322.3875572105603,0.0037748428239215083,338.1229225423967,190.72705095362667,3213.660538640318,3213.660538640318,5.954570316237787e-06,1,0,0
2456,G  90-52,124.4637208061,31.12943703791,46.0593,21.71,M1V,191.252326140308,31.0798812968331,3627.970703125,0.47,0.629372715950012,False,,7.94299983978272,V,M,,,,,True,119.59207424043673,11.161330061621618,106.25629646635394,0.011453084639019201,111.44254390770281,62.86207273516357,3655.9479161312506,3627.970703125,6.10199475210837e-07,1,0,0
2457,LP  449-10,271.70234669518,17.34643744984,66.982,14.93,M4.0V,43.878586954997296,17.4775204716882,3120.0,0.184,0.217,False,,9.48999977111816,V,M,,,,,True,272.1383013800518,40.77249706622521,286.5637102529887,0.004246742742769105,300.5505548778022,169.53337727977228,3213.660538640318,3120.0,6.177573949186138e-06,1,0,0
2458,BD-05  3740,204.74453279006,-6.23679710354,41.3379,24.19,M0.5V,323.686192205588,54.7079255050195,4063.0,0.54,0.544,False,8.92500019073486,7.88899993896484,V,M,,,,,True,205.2060457015269,3.774725048505019,109.21282212842362,0.011143035525872954,114.54337418192362,64.61117690492215,3767.0379898390893,4063.0,7.131190822105966e-07,1,0,0
2459,2MASS J20111744-2917584,302.82272263268,-29.29960028102,37.7599,26.48,M5.5,12.8432039303038,-29.2179653382924,2930.0,0.123,0.156,False,,10.9370002746582,V,M,,,,,True,298.5931885530918,-9.061183402195233,801.6567383357763,0.0015180591625591005,840.7846803617861,474.26652226538647,2930.8932452503213,2930.0,1.2934357928190564e-05,1,0,0
2460,LP  590-137,37.04117396874,3.18286593711889,44.0728,22.69,M6V,164.281393241454,-51.750520820455,2740.0,0.093,0.126,False,,11.6700000762939,V,M,,,,,True,35.76089208325016,-10.854900540216287,972.5078840594266,0.0012513650293281367,1019.9748737167586,575.3434231788959,2811.9008303989394,2740.0,2.159458522523708e-05,1,0,0
